Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Stanley  Ronnie Stanley,LT,29,23668250,10.53,-41504750.0,12500000,2026
2,Jackson  Lamar Jackson,QB,26,22150000,9.85,-135000000.0,80000000,2028
3,Humphrey  Marlon Humphrey,CB,27,12457800,5.54,-40024400.0,10500000,2027
4,Smith  Roquan Smith,LB,26,9000000,4.0,-45000000.0,27000000,2028
5,Williams  Marcus Williams,S,27,7262380,3.23,-33998900.0,16000000,2026
6,Mekari  Patrick Mekari,T,26,6000000,2.67,-8000000.0,4000000,2025
7,Tucker  Justin Tucker,K,34,5958333,2.65,-17558333.0,7250000,2028
8,Moses  Morgan Moses,RT,32,5460000,2.43,-6920000.0,4000000,2025
9,Zeitler  Kevin Zeitler,G,33,5207000,2.32,-9475000.0,6500000,2024
10,"Beckham, Jr.  Odell Beckham, Jr.",WR,31,4932000,2.19,-15000000.0,16000000,2024
11,Clowney  Jadeveon Clowney,DL,30,4505000,2.0,-2500000.0,4505000,2024
12,Ricard  Patrick Ricard,FB,29,4055000,1.8,-5060000.0,2750000,2025
13,Queen  Patrick Queen,LB,24,3869623,1.72,-3801213.0,2268410,2024
14,Pierce  Michael Pierce,DL,31,3737000,1.66,-9563000.0,4500000,2026
15,Hamilton  Kyle Hamilton,S,22,3694338,1.64,-13299616.0,1443868,2027
16,Bateman  Rashod Bateman,WR,24,3436203,1.53,-3261604.0,1805401,2026
17,Oweh  Odafe Oweh,DL,25,3093379,1.38,-4936632.0,1691126,2026
18,Madubuike  Nnamdi Madubuike,DL,26,3015420,1.34,-272420.0,2743000,2024
19,Linderbaum  Tyler Linderbaum,C,23,3008701,1.34,-10831325.0,1306740,2026
20,Edwards  Gus Edwards,RB,28,2794000,1.24,-4634000.0,3384000,2024
21,Huntley  Tyler Huntley,QB,25,2627000,1.17,,2627000,2024
22,Flowers  Zay Flowers,WR,23,2552079,1.14,-14036434.0,7958316,2028
23,Ya-Sin  Rock Ya-Sin,CB,27,2400000,1.07,-4000000.0,4000000,2024
24,Darby  Ronald Darby,CB,29,2200000,0.98,-1700000.0,2200000,2024
25,Washington  Broderick Washington,DL,27,1833413,0.82,-10073413.0,4010000,2027
26,Agholor  Nelson Agholor,WR,30,1582000,0.7,-3250000.0,3250000,2024
27,Hill  Justice Hill,RB,26,1510000,0.67,-1250000.0,2010000,2025
28,Van Noy  Kyle Van Noy,LB,32,1400000,0.62,-1400000.0,1400000,2024
29,Cleveland  Ben Cleveland,G,25,1314691,0.58,-432922.0,1098230,2025
30,Harrison  Malik Harrison,LB,25,1309699,0.58,-208074.0,1101625,2024
31,Stephens  Brandon Stephens,S,26,1305232,0.58,-420310.0,1095077,2025
32,Jones  Travis Jones,DL,24,1204991,0.54,-776979.0,945998,2026
33,Stone  Geno Stone,SS,24,1160000,0.52,-750000.0,1760000,2024
34,Wallace  Tylan Wallace,WR,24,1111341,0.49,-342682.0,940000,2025
35,Phillips  Del'Shawn Phillips,LB,27,1110000,0.49,-100000.0,1110000,2024
36,Maulet  Arthur Maulet,CB,30,1080000,0.48,-1080000.0,1080000,2024
37,Faalele  Daniel Faalele,RT,24,1070085,0.48,-600255.0,870000,2026
38,Kolar  Charlie Kolar,TE,24,1046221,0.47,-528663.0,870000,2026
39,Stout  Jordan Stout,P,25,1044459,0.46,-523377.0,870000,2026
40,Simpson  John Simpson,G,26,1010000,0.45,,1010000,2024
41,Likely  Isaiah Likely,TE,23,996085,0.44,-378255.0,870000,2026
42,Simpson  Trenton Simpson,LB,22,982637,0.44,-930548.0,1680548,2027
43,Urban  Brent Urban,DL,32,940000,0.42,-1165000.0,1165000,2024
44,Ott  Tyler Ott,LS,31,940000,0.42,-1080000.0,1080000,2024
45,Robinson  Tavius Robinson,ED,24,930141,0.41,-720564.0,1470564,2027
46,Mustipher  Sam Mustipher,C,27,897776,0.4,,897776,2024
47,Aumavae-Laulu  Malaesala Aumavae-Laulu,T,24,793298,0.35,-173192.0,923192,2027
48,Johnson  Josh Johnson,QB,37,783330,0.35,-1165000.0,970830,2024
49,Williams  Damarion Williams,CB,25,688862,0.31,-378255.0,562777,2026
50,Cunningham  Malik Cunningham,QB,25,166668,0.07,,166668,2025
51,Gordon  Melvin Gordon,RB,30,156666,0.07,,194166,2024
52,Treadwell  Laquon Treadwell,WR,28,129444,0.06,,129444,2024
53,Moon  Jeremiah Moon,ED,24,41667,0.02,,41667,2024
